343.847
343.992
344.160
344.330
344.502
344.733
321.070
310.579
300.931
292.080
283.982
276.588
200.517
200.566
200.623
200.681
200.739
200.818
192.551
188.728
185.121
181.734
178.565
175.613
-354.773
-354.619
-354.441
-354.260
-354.079
-353.834
-382.792
-398.854
-415.982
-434.168
-453.388
-473.600
343.449
343.607
343.790
343.976
344.164
344.417
320.982
310.577
300.997
292.201
284.144
276.781
201.079
201.133
201.196
201.259
201.324
201.410
193.163
189.346
185.742
182.354
179.183
176.227
-353.027
-352.861
-352.667
-352.472
-352.275
-352.010
-380.395
-396.122
-412.883
-430.667
-449.450
-469.192
139.159
143.007
147.236
151.256
155.082
159.903
147.078
142.392
138.669
135.787
133.635
132.115
139.495
143.362
147.613
151.653
155.499
160.347
147.454
142.743
139.003
136.107
133.945
132.418
693.603
801.035
954.640
1153.384
1420.594
1962.752
948.027
782.104
681.605
617.216
575.120
547.983
833.050
873.113
927.695
993.982
1076.191
1222.375
1354.999
1438.778
1538.560
1659.311
1808.297
1996.591
845.238
886.511
942.835
1011.384
1096.619
1248.798
1387.542
1475.525
1580.656
1708.379
1866.727
2068.063
306.566
311.832
318.525
325.989
334.366
347.269
357.202
362.770
368.801
375.348
382.477
390.261
